1065353216  1057030144  1048772608  1023868928  974061568  882835456  691994624  310312960  620626432  159122944  318311936  628235776  182795776  365592064  731184640  388561924  785512972  488830492  986050108  889970300  714587900  355368444  710801916  347795964  703980028  334218236  659982332  237833721  475666931  951333859  
1065353216  1057030144  1048772608  1032257536  990838784  916389888  759103488  452919296  897450496  712771072  343477760  678567424  275004928  541687296  9633280  27655684  55246348  110427676  229243964  466811516  933623548  801893884  521591804  1043117560  1012427248  942724064  811640768  549539717  17014031  42350623  
1065353216  1057030144  1048772608  1032257536  990838784  908001280  750714880  427753472  855507456  637339136  192548352  376708608  745029120  416316928  832699904  591592452  100988940  210301468  428991548  857983100  650547452  227353596  454707196  917868024  761994224  441858016  875392448  685431685  297056015  602434591  
1065353216  1057030144  1048772608  1032257536  999227392  924778496  784269312  503250944  998179328  922682880  771689984  469704192  939474432  796884480  520093184  1031732228  981268492  880406556  687071292  292012668  584025340  94308860  188682748  377364984  754729968  427395040  854790080  635903873  198131459  396262915  
1065353216  1057030144  1048772608  1032257536  999227392  924778496  775880704  486473728  973013504  872351232  671026688  259923456  519847424  1031306752  980483584  878771716  675347980  268565532  545520188  17233532  42790140  85580284  179549180  367486968  735038960  396270560  792475584  511274881  1022614787  963098627  
1065353216  1057030144  1048772608  1032257536  999227392  933167104  801046528  528416768  1048510976  1014892032  956042752  838344192  602947072  123829760  247725568  486996996  982317068  890892316  716431932  359122556  709856508  345906172  691812348  318336504  628349424  182957024  365913536  731892097  398430467  796794883  
1069547520  1065369600  1057013760  1040302080  1006878720  944226304  814727168  555728896  41926656  83869760  167755968  331317696  658441152  243140544  482086848  959995840  842072000  610385856  142819264  285638529  575471363  77184583  158547087  312899935  621605567  169452927  343083775  681989630  290253820  584685496  
1069547520  1065369600  1057013760  1040302080  1006878720  944226304  814727168  559923200  50315264  100646976  201310400  398426560  792658880  507398080  1014812608  955899840  833880000  594001856  110051264  220102529  440205059  876215815  674495567  271055007  537915711  6283903  12567807  20941310  37688316  75392952  
1069547520  1065369600  1057013760  1040302080  1011073024  952614912  831504384  593477632  113229824  226476096  448774336  897548736  717161408  360581056  721162176  368598976  737214400  396492736  792985472  516423489  1032846979  991952199  914356879  754971935  432007743  859821183  645916927  213881342  427762684  851331000  
1069547520  1065369600  1057013760  1040302080  1011073024  952614912  831504384  589283328  104841216  209698880  415219904  830439872  582943680  92161984  180146112  360308672  716439488  354942912  705691520  337624897  679427715  280919367  557644495  37352863  70511423  141022847  282062079  564124158  54522876  109045688  
1069547520  1065369600  1057013760  1040302080  1011073024  948420608  827310080  580894720  88064000  171933760  343867584  687751616  301777856  603572160  133418944  266837952  533675968  1071546240  1069350720  1060765377  1043594627  1013447495  948958927  828370335  582998847  88061503  171912255  343808062  687616060  301473848  
1069547520  1065369600  1057013760  1040302080  1011073024  948420608  827310080  585089024  96452608  188710976  377422016  754860480  435995584  871991232  666046400  254156736  504119232  1008238464  942735168  811712193  545471875  21396295  46986895  98168095  196336191  392672319  781133887  488525886  977068092  876199992  
1069547520  1065369600  1057013760  1044496384  1019461632  965197824  860864512  652197888  234864640  469745728  935313600  796885440  520029120  1040074688  1002229696  930717632  783499200  489045888  973881152  874020481  674299203  270645895  537081167  4614879  9229823  22653887  45291391  90599103  181198207  362396415  
1069547520  1065369600  1057013760  1044496384  1019461632  969392128  865058816  656392192  243253248  486506560  968818880  859718080  645710784  217696192  435408832  870834112  663748544  253755264  511704896  1019215553  964689347  855636935  633337807  192933791  381673343  759168767  444595647  889174847  700397119  327036031  
1069547520  1065369600  1057013760  1044496384  1015267328  961003520  852475904  635420672  201310208  398426176  796852416  515768768  1027343296  980961216  884002752  694280128  310640576  621281216  168820608  337624833  679427587  285096967  565983247  58208287  116400191  232783935  461373567  926957823  784384511  495027199  
1069547520  1065369600  1057013760  1044496384  1015267328  961003520  852475904  631226368  192921600  381648960  763297984  452854208  901514176  729286592  384831424  769679296  461438912  927055808  780353408  491159361  982318723  895073607  716389007  359019871  718023359  366499135  733014655  388093119  776202623  478663359  
1069547520  1065369600  1057013760  1044496384  1015267328  961003520  848281600  622837760  176144384  348094528  691994816  306069952  607962048  137988032  271781824  539369408  4997056  9994176  24182720  48365441  96730947  197656199  395312463  794819295  520091071  1035971391  993990207  910044287  742135999  406335807  
1069547520  1065369600  1057013760  1044496384  1015267328  956809216  839892992  606060544  142589952  281002048  562020544  46121408  88064960  176146368  352309184  704634816  335544256  671072192  264191872  528367361  1052524035  1031306311  984676559  895594975  713237439  356910975  718016191  366484799  732969535  387986559  
1069547520  1065369600  1057013760  1044496384  1015267328  956809216  839892992  610254848  150978560  297779264  595574976  117424576  230671296  461342656  918491072  759062464  444399552  888799168  703856512  329776961  655359619  241171719  482343503  964670623  851388735  624841343  171762879  339315071  678630079  279323967  
1069547520  1065369600  1057013760  1044496384  1015267328  956809216  844087296  618643456  167755776  331333696  658489536  239043008  473891776  943589312  809242560  540549056  7356352  10502080  20987840  46169985  92340035  188858055  377699727  755399455  441251391  882486399  691214591  304492991  604775295  135792319  
1069547520  1065369600  1061208064  1048690688  1027850240  981975040  894418944  719306752  369082368  733986880  390054080  780124608  486523840  973047744  868159424  658382784  243023808  481853376  959512448  845266689  616775235  159808647  323811663  647607007  225650175  447089599  889984895  706244351  338746879  677493695  
1069547520  1065369600  1061208064  1048690688  1027850240  981975040  890224640  710918144  348110848  692043840  310362304  616530368  155124672  306071488  612159424  150593472  301203392  598196160  122634112  245268289  494730883  989461831  905181839  732411231  391064319  786306559  503065535  1006131071  938536703  799120831  
1069547520  1065369600  1061208064  1048690688  1027850240  981975040  890224640  706723840  339722240  679460928  285196480  570393024  62849984  121505728  243011520  486023104  972046272  870350720  662765376  251772609  503528835  1007041351  944518863  819490271  565238783  56735743  113455103  226910207  453836799  911851455  
1069547520  1065369600  1061208064  1048690688  1027850240  986169344  902807552  731889664  394248192  784302144  490668224  981336512  888931264  699942848  321966016  639754176  205782976  415760256  835714880  601865921  134167939  268335943  532477647  1060744671  1047731135  1017542463  957148735  844733503  615725183  153497791  
1069547520  1065369600  1061208064  1048690688  1023655936  977780736  886030336  702529536  335527936  671055936  268370112  532562368  1060946880  1048152000  1022562240  971399104  864878528  660193216  250822592  501628801  1003241283  932740807  795934159  518110175  1032009727  994471871  915201855  756678207  439614527  879212671  
1069547520  1065369600  1061208064  1048690688  1023655936  977780736  881836032  689946624  306167808  608141376  138346688  272499136  540804032  7866304  15732672  31481792  58785728  121765760  247725824  495435329  990854275  907950343  742142479  406332447  808454271  543183103  8446463  16876543  37947327  80088895  
1069547520  1065369600  1061208064  1048690688  1023655936  973586432  873447424  677363712  281001984  557826112  37732544  75481536  150979520  301975488  599773120  125820864  251658176  499105728  998195136  918454209  758972291  439992071  879967823  681983199  290208255  580400063  87041919  174067455  343940607  687897535  
1069547520  1065369600  1061208064  1048690688  1023655936  973586432  877641728  685752320  301973504  599769152  125812928  247431616  494863296  985532352  897322944  716709824  359677888  719339456  360726464  721452929  369164035  738328071  407108687  814200991  558838079  48112191  96207999  188221631  376443199  752886399  
1069547520  1065369600  1061208064  1052884992  1032044544  994557952  919584768  765444096  457162752  914325568  754909376  436093376  872203200  666486720  255053760  505929664  1011875776  954187648  834617088  595492417  113048707  226097415  452194831  904389727  730843391  387961279  780133183  482313790  960433276  842946744  
1069547520  1065369600  1061208064  1052884992  1032044544  994557952  915390464  757055488  444579840  889159744  704577728  331219392  658244544  238553024  472911808  945840064  813760448  557973376  42204992  88604353  177208707  354401095  708785871  339619231  675027775  272135807  544271551  10606974  21230268  46654840  
1069547520  1065369600  1061208064  1052884992  1032044544  990363648  907001856  744472576  419414016  834650176  595574976  117424576  234865600  469731264  939462592  805183424  536625088  1073233792  1068515136  1063272129  1052786115  1031830407  989918991  906079839  742595839  415660543  831321023  593078142  116592380  233184696  
1069547520  1065369600  1061208064  1052884992  1032044544  990363648  911196160  748666880  423608320  847233088  620740800  163545536  322896832  645793728  213651392  427319232  850460608  627179456  180617152  361234369  722468739  375373639  754925199  436108639  872217343  666482175  255011775  510007166  1015819964  957881656  
1069547520  1065369600  1061208064  1052884992  1036238848  998752256  927973376  782221312  494911488  985645120  893370560  713015744  352306112  704612288  335482816  666771392  259801024  519585664  1034960704  996179585  918617347  763476551  453194895  910567775  751571647  429417791  858835519  643929150  209922172  419844344  
1069547520  1065369600  1061208064  1052884992  1036238848  1002946560  932167680  794804224  515883008  1031766080  985596096  893272512  712819648  351913920  703844288  329752512  655310784  241057664  482098944  959987265  846216323  614496519  151056975  306291871  616761727  163975871  332146047  668486398  267441660  530705400  
1069547520  1065369600  1061208064  1052884992  1036238848  1002946560  932167680  790609920  507494400  1010794560  943653056  809386432  545047488  12158912  24317888  44457920  84737984  173653952  351485888  698761153  319569795  639123271  204488399  408976799  813759359  553776831  33811775  71801470  147797244  299772408  
1069547520  1065369600  1061208064  1052884992  1036238848  1002946560  936361984  798998528  528465920  1052737600  1027539136  981336512  888931264  699942848  326160320  652337088  230948800  461881280  927940480  786333505  503119555  1002028423  926104335  774256159  474754175  949491967  825242047  572547966  67159740  138530104  
1071644672  1069551616  1065365504  1056993280  1040248832  1006759936  939782144  805826560  537915392  4190208  6283272  10469400  18841656  35586168  69075192  136053240  270009336  540022776  6307832  12611568  25219040  50433984  100863872  201723648  403443200  808979457  542119947  10498071  20996135  41992263  
1071644672  1069551616  1065365504  1056993280  1040248832  1006759936  941879296  812118016  552595456  33550336  65003528  130011160  260026424  520056952  1040118008  1006498296  937161720  798488568  521142264  1044377584  1012916200  952086488  830427064  587108216  98373360  194645473  389286851  778569607  483401479  964705799  
1071644672  1069551616  1065365504  1056993280  1040248832  1006759936  941879296  812118016  550498304  29356032  56614920  113233944  226471992  452948088  905900280  735961592  398181368  794269688  514801656  1031696368  989650920  903458776  731074488  388403064  776806136  481967609  961833979  849922039  628203495  182661063  
1071644672  1069551616  1065365504  1056993280  1040248832  1006759936  941879296  810020864  546304000  20967424  39837704  79679512  159363128  316629112  631161080  186483192  372966392  745936888  416038904  834170864  592502760  109162456  218324912  438746976  877493960  683339153  292936491  585872983  98004135  196004167  
1071644672  1069551616  1065365504  1056993280  1040248832  1008857088  946073600  820506624  569372672  65007616  130019336  260042776  520089656  1038086264  1000337656  924840440  773846008  473954296  945815544  817885176  562024440  48205816  94310384  188616672  377229248  752357249  430968587  861937175  650132527  228620383  
1071644672  1069551616  1065365504  1056993280  1040248832  1008857088  946073600  818409472  565178368  56619008  113242120  226488344  452980792  905961592  738181368  402625016  803156984  530479096  1060962296  1046081528  1018417144  963092472  854540280  637431800  201117688  400138225  798179307  520515543  1043124143  1014599519  
1071644672  1069551616  1065365504  1056993280  1040248832  1008857088  943976448  814215168  554692608  35647488  71299080  140501016  278904888  557809784  39780600  79561208  157025272  314054648  626016248  176193528  354484208  708964320  344182728  690458512  307171104  614342209  154942603  309885207  617673263  161608799  
1071644672  1069551616  1065365504  1056993280  1042345984  1013051392  954462208  837283840  602927104  132116480  262139912  522186776  1042280504  1010819192  947896568  819954168  566166520  56498168  110903288  219709424  439418848  878837696  686030728  298315544  596626992  119512169  239024339  478048679  954004303  834266783  
1071644672  1069551616  1065365504  1056993280  1042345984  1013051392  952365056  830992384  588247040  102756352  203419656  406839320  811581496  549425272  23015672  43938296  85783544  171567096  343134200  686264304  298782696  599662544  125583272  249065304  498126520  994155889  914569955  755398087  437058447  876209951  
1071644672  1069551616  1065365504  1056993280  1042345984  1013051392  952365056  830992384  590344192  106950656  211808264  423616536  845135928  616534136  159330552  318661112  637322232  200902648  401805304  801509360  531369960  1064832976  1055920040  1035997008  1000345248  929045833  784349843  497050919  994101839  914461855  
1071644672  1069551616  1065365504  1056993280  1042345984  1010954240  948170752  824700928  575664128  79687680  159375368  316653592  633307192  192872568  383647992  767300088  458761208  915425272  755015672  438382584  878858224  686071784  300494800  600989600  128233288  256466585  512929083  1023756919  975865063  877992391  
1071644672  1069551616  1065365504  1056993280  1042345984  1010954240  948170752  822603776  571469824  71299072  142598152  283099160  566198328  58658936  117321976  232550904  465101816  928106488  782475256  493305848  986611696  899477480  723111888  370380712  740757328  407772833  815541579  555244183  34649383  67201607  
1071644672  1069551616  1065365504  1056993280  1042345984  1010954240  948170752  822603776  573566976  75493376  150986760  299876376  599752760  125767800  249442552  498885112  997774328  919709688  763584504  455524344  913145840  754647016  433455056  864812960  655880008  238014097  476024099  952044103  828245127  582752519  
1071644672  1069551616  1065365504  1056993280  1042345984  1010954240  950267904  826798080  581955584  92270592  184541192  369086488  738177080  402616440  803139832  532537848  1065079800  1056421880  1039101944  1006555128  937271288  800800760  527855600  1053614056  1035579344  997412769  921079619  768417415  463092999  926181895  
1071644672  1069551616  1065365504  1056993280  1042345984  1010954240  950267904  828895232  584052736  96464896  192929800  385863704  771731512  469721208  937345272  800952824  526066680  1050040312  1026338808  978935800  884125688  694509560  317374448  634748904  193654736  387309481  774614875  475487927  948878695  826108615  
1071644672  1069551616  1065365504  1059090432  1046540288  1019342848  964947968  858255360  642772992  211808256  423620616  845148184  616558648  159379576  316666104  631235064  188728312  377460728  752828408  431914992  861732832  649719744  225693576  449285912  900664888  727587953  381434083  762868167  451998599  904001287  
1071644672  1069551616  1065365504  1059090432  1046540288  1019342848  967045120  860352512  649064448  224391168  446689288  891281432  708821048  343900280  687800568  301859320  603718648  133695480  265293816  530587640  1061175280  1048604648  1025560536  977379256  881016696  690388721  307035627  614067167  154388407  308776815  
1071644672  1069551616  1065365504  1059090432  1046540288  1019342848  967045120  862449664  653258752  232779776  463466504  926933016  780124216  484413560  966734072  859726328  643613688  211392504  422789112  843481080  615317496  156893176  313786360  627572720  183500776  367001561  731905979  387972991  773848831  473955839  
1071644672  1069551616  1065365504  1059090432  1046540288  1021440000  971239424  868741120  663744512  253751296  507502600  1015005208  956268600  838795384  601755896  129774072  259552248  517007352  1031917560  992190448  912736232  753823696  433905576  867807064  661868208  249990505  502074075  1006241215  936647543  797452015  
1071644672  1069551616  1065365504  1059090432  1046540288  1021440000  971239424  868741120  665841664  257945600  515891208  1031782424  987725880  901709944  727585016  379331064  756564984  439388152  878776312  683806704  295964648  594022360  116400056  232796016  467689192  937475537  803302307  532862799  1067822743  1064000807  
1071644672  1069551616  1065365504  1059090432  1046540288  1021440000  971239424  870838272  667938816  262139904  524279816  1046462488  1019183160  962531448  851321080  626807288  177779704  355563512  711131128  350617584  703332320  332918720  665833352  260022032  517942816  1033784385  993822859  911806751  747774527  421811327  
1071644672  1069551616  1065365504  1059090432  1046540288  1021440000  969142272  866643968  659550208  245362688  488628232  977260568  878686264  683634808  291430648  582861304  89883640  177674232  353255416  706510840  339275768  678547440  283353064  566706128  61763496  123522897  247041707  491982167  981863079  889984335  
1071644672  1069551616  1065365504  1059090432  1046540288  1021440000  969142272  864546816  657453056  241168384  480239624  958386200  843034680  610230392  146723064  293450232  584807416  95873016  189648888  379293688  756490224  437137384  874270680  672698288  269557600  537018049  2387331  4770567  11634191  21175319  
1071644672  1069551616  1065365504  1059090432  1044443136  1017245696  962850816  851963904  630190080  188739584  377479176  754958360  436174904  870256760  664674552  255611384  509125624  1016154104  958570488  845492208  619335656  164929496  329854896  659709792  245677768  493448601  986897203  900052583  726367431  381090183  
1071644672  1069551616  1065365504  1059090432  1044443136  1017245696  960753664  847769600  623898624  176156672  350216200  698339352  320843832  641691768  207544568  415093240  830186488  584538104  93237240  188567544  377135088  752168936  430591960  863281080  652816248  231886585  461671923  923343855  772941791  470044599  
1071644672  1069551616  1065365504  1059090432  1044443136  1017245696  960753664  849866752  625995776  180350976  358604808  717213720  360689720  721379448  366924024  731750904  389764088  779528184  483221496  966438904  859135992  644526064  215310304  430620616  861237136  646631209  219520595  439041199  878078295  680313519  
1071644672  1069551616  1065365504  1059090432  1044443136  1015148544  958656512  845672448  619704320  167768064  333443080  664789016  253739064  507478136  1012859128  951976440  830211064  586684408  97533944  195067896  390135792  782368744  490995664  984084384  894422848  717196937  358550811  715000375  354157671  708315343  
1071644672  1069551616  1065365504  1059090432  1044443136  1015148544  958656512  843575296  615510016  159379456  316665864  633331736  190824504  381653112  763310328  450781688  901563384  727287800  378736632  757469176  443289592  886579192  697319416  320892912  641781736  209821657  419643323  841379703  609013487  146378207  
1071644672  1069551616  1067462656  1061187584  1050734592  1027731456  983822336  893906944  716173312  358608896  715124744  356511768  713027640  350220408  698347768  322957816  645919736  216004600  429916152  857731056  641716200  207593424  413089704  824078160  574410408  72981841  143866539  285631831  571263663  70882647  
1071644672  1069551616  1067462656  1061187584  1050734592  1027731456  981725184  891809792  711979008  352317440  702541832  331341848  662683704  251629688  501166328  1002332664  928826360  783910904  494079992  986062840  900481016  729317368  384892920  769781752  465817592  931631089  791613411  511582151  1023164303  972586775  
1071644672  1069551616  1067462656  1061187584  1050734592  1027731456  981725184  891809792  709881856  348123136  696250376  318758936  635420728  197103736  394211576  786330104  498922488  995751928  917766136  761786352  451923936  905940936  736038808  398335792  794574432  515407049  1030814099  987882287  902022743  732404911  
1071644672  1069551616  1067462656  1061187584  1050734592  1027731456  981725184  889712640  707784704  341831680  681570312  287301656  574603320  75464824  148832504  297669112  593245176  110655480  219217912  436334584  874762232  675778552  277811184  557719520  39600064  79196041  156290835  312581671  627260487  182876303  
1071644672  1069551616  1067462656  1061187584  1050734592  1029828608  985919488  898101248  724561920  377483264  752869384  431996952  863998008  652161144  230580472  459063800  916034552  756230136  436621304  875335672  679026672  282214368  564428736  57212808  114421528  226745905  455588971  913270999  754897319  433955663  
1071644672  1069551616  1067462656  1061187584  1050734592  1029828608  988016640  904392704  737144832  400551936  799006728  524275736  1048551480  1023365240  970891512  865948152  658154488  240474104  480952312  963997680  854249440  636854216  199966608  402026272  804048448  534355073  1066608907  1059475991  1045214255  1016690783  
1071644672  1069551616  1067462656  1061187584  1050734592  1029828608  988016640  902295552  730853376  390066176  780132360  484429848  966762552  859783288  645828856  215822840  431645688  863295480  652853240  231960568  461819896  925732856  777723896  481701880  963399672  853053425  632365035  188886999  377769895  757632847  
1071644672  1069551616  1067462656  1061187584  1048637440  1025634304  979628032  885518336  699396096  327151616  654303240  232767512  463441976  926883960  780030200  486318584  972637176  871536632  669331448  264921080  529842168  1057587184  1041428456  1007017936  940289952  808935241  542031515  12418367  22739583  43382007  
1071644672  1069551616  1067462656  1061187584  1048637440  1025634304  979628032  885518336  697298944  322957312  643817480  211795992  423596088  847192184  620646648  165458424  328823800  655550456  235266040  470527984  943149024  810459072  547172224  18501376  34901512  67701785  137500731  272904319  547905783  24166887  
1071644672  1069551616  1067462656  1061187584  1048637440  1025634304  977530880  883421184  695201792  316665856  633331720  190828568  381657144  763314296  452890872  903688696  731542520  389347320  776597496  481550320  960999400  848252880  622763936  169684808  339365528  678726969  281614971  563225855  50616823  103330791  
1071644672  1069551616  1067462656  1061187584  1048637440  1023537152  973336576  875032576  676327424  281014272  559935496  44036120  88076344  174059640  346026232  692056568  310375416  620754936  167772152  335540216  671076336  266313704  530530256  1058959264  1042075456  1010405001  944966931  816187951  560727127  49809583  
